,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
14111,0.8,0.93,4,258,3,0,0,0,sales,high
14112,0.71,0.76,3,246,3,0,0,0,hr,low
14113,0.81,0.85,4,251,6,0,1,0,hr,medium
14114,0.86,0.53,3,213,3,0,0,0,IT,high
14115,0.96,0.93,3,156,3,0,0,0,sales,low
14116,0.41,0.55,2,151,3,0,1,0,sales,low
14117,0.77,0.87,4,209,3,0,0,0,technical,medium
14118,0.8,0.82,4,271,4,0,0,0,sales,low
14119,0.44,0.53,2,149,3,0,1,0,sales,low
14120,0.41,0.53,2,157,3,0,1,0,accounting,low
14121,0.91,0.55,6,97,4,0,0,0,sales,low
14122,0.41,0.48,2,126,3,0,1,0,technical,low
14123,0.43,0.57,2,129,3,0,1,0,sales,medium
14124,0.13,0.61,6,283,5,0,0,0,sales,medium
14125,0.99,0.68,5,264,10,1,0,0,support,medium
14126,0.59,0.43,3,171,3,0,0,0,hr,medium
14127,0.97,0.87,3,207,4,0,0,0,RandD,low
14128,0.92,1.0,4,261,4,0,0,0,sales,medium
14129,0.09,0.94,6,283,5,0,1,0,IT,low
14130,0.3,0.53,3,210,6,0,0,0,marketing,medium
14131,0.92,0.96,5,174,3,1,0,0,technical,low
14132,0.43,0.57,2,135,3,0,1,0,support,low
14133,0.98,0.88,5,203,5,1,0,0,sales,medium
14134,0.25,0.68,4,279,5,1,0,0,IT,medium
14135,0.91,0.84,5,265,5,0,1,0,technical,medium
14136,0.64,0.55,3,201,2,0,0,0,sales,low
14137,0.79,0.67,5,156,2,0,0,0,product_mng,low
14138,0.65,0.6,4,200,4,0,0,0,RandD,low
14139,0.86,0.74,4,261,2,0,0,0,IT,medium
14140,0.8,0.77,3,171,2,0,0,0,marketing,medium
14141,0.66,0.96,3,175,2,0,0,0,sales,low
14142,0.83,0.99,5,258,5,0,1,0,support,high
14143,0.2,0.6,5,261,8,0,0,0,sales,medium
14144,0.61,0.37,4,165,6,0,0,0,marketing,medium
14145,0.83,1.0,5,269,5,0,1,0,IT,medium
14146,0.21,0.55,4,189,2,0,0,0,technical,low
14147,0.22,0.53,4,244,2,0,0,0,support,medium
14148,0.66,0.57,4,220,2,1,0,0,support,medium
14149,0.11,0.91,5,291,4,0,1,0,technical,low
14150,0.76,0.85,3,180,7,0,0,0,sales,medium
14151,0.75,0.83,5,262,5,0,1,0,product_mng,low
14152,0.99,0.57,3,221,3,0,0,0,technical,low
14153,0.1,0.81,6,268,4,0,1,0,marketing,low
14154,0.64,0.88,3,252,2,0,0,0,sales,low
14155,0.93,0.59,3,233,3,0,0,0,technical,low
14156,0.8,0.79,5,240,2,0,0,0,support,low
14157,0.44,0.46,2,149,3,0,1,0,technical,low
14158,0.44,0.38,3,197,2,0,0,0,sales,medium
14159,0.43,0.53,2,150,3,0,1,0,sales,low
14160,0.62,0.76,4,163,3,0,0,0,sales,high
14161,0.51,0.5,4,216,2,1,0,0,management,medium
14162,0.52,0.76,4,106,2,1,0,0,product_mng,low
14163,0.95,0.63,3,153,2,0,0,0,sales,low
14164,0.86,0.55,3,269,2,0,0,0,management,low
14165,0.88,0.75,5,152,3,0,0,0,hr,high
14166,0.66,0.69,5,202,6,0,0,0,sales,low
14167,0.77,0.98,5,259,6,0,1,0,product_mng,low
14168,0.51,0.83,5,249,4,0,1,0,technical,medium
14169,0.42,0.46,2,131,3,0,1,0,support,medium
14170,0.86,0.91,5,265,5,0,1,0,IT,low
14171,0.3,0.47,6,141,6,0,0,0,sales,low
14172,0.9,0.78,5,215,3,0,0,1,technical,low
14173,0.62,0.91,3,251,10,0,0,0,sales,medium
14174,0.16,0.65,5,165,3,0,0,0,IT,low
14175,0.44,0.51,2,129,3,0,1,0,support,medium
14176,0.71,0.54,3,201,2,0,0,0,IT,medium
14177,0.1,0.93,7,305,4,0,1,0,technical,medium
14178,0.82,0.5,3,198,4,0,0,0,IT,medium
14179,0.55,0.82,3,248,2,0,0,0,accounting,high
14180,0.96,0.91,5,179,2,0,0,0,support,high
14181,0.85,0.55,4,233,2,1,0,0,technical,low
14182,0.1,0.82,6,266,4,0,1,0,IT,low
14183,0.9,1.0,4,218,2,0,0,0,marketing,low
14184,0.92,0.82,5,252,3,0,0,0,support,medium
14185,0.7,0.92,3,162,3,1,0,0,sales,low
14186,0.68,0.55,3,182,3,1,0,0,technical,medium
14187,0.13,0.62,5,268,3,0,0,0,sales,medium
14188,0.13,0.6,3,178,5,0,0,0,support,low
14189,0.39,0.45,2,140,3,0,1,0,sales,medium
14190,0.37,0.71,2,139,4,0,0,0,RandD,high
14191,0.55,0.58,5,262,3,0,0,0,support,medium
14192,0.6,0.96,4,220,3,1,0,1,sales,medium
14193,0.11,0.78,6,260,4,0,1,0,hr,medium
14194,0.98,0.77,4,184,3,0,0,0,hr,medium
14195,0.82,0.85,4,223,5,0,1,0,technical,medium
14196,0.37,0.52,2,159,3,0,1,0,sales,low
14197,0.78,0.87,4,264,3,0,0,0,accounting,medium
14198,0.79,0.98,4,185,2,0,0,0,marketing,medium
14199,0.52,0.67,4,182,3,0,0,0,sales,medium
14200,0.38,0.54,2,143,3,0,1,0,sales,low
14201,0.83,0.54,4,189,4,0,0,0,RandD,low
14202,0.95,0.81,4,272,3,0,0,0,sales,medium
14203,0.87,0.84,5,231,5,0,1,0,IT,low
14204,0.49,0.54,3,145,3,0,0,0,product_mng,high
14205,0.8,0.41,6,185,4,0,0,0,support,medium
14206,0.63,0.83,4,217,3,0,0,0,marketing,low
14207,0.26,0.81,5,139,4,0,0,0,product_mng,medium
14208,0.67,0.67,4,226,2,0,0,0,technical,high
14209,0.83,0.73,5,136,3,0,0,0,sales,low
14210,0.48,0.47,3,160,3,0,0,0,product_mng,medium
14211,0.62,0.7,5,270,3,0,0,0,technical,high
14212,0.73,0.86,4,138,2,0,0,0,RandD,low
14213,0.11,0.88,7,275,4,0,1,0,support,low
14214,0.72,0.95,4,216,3,0,0,0,sales,low
14215,0.16,0.42,3,182,3,1,0,0,product_mng,low
14216,0.48,0.54,3,190,3,0,0,0,technical,medium
14217,0.3,0.48,2,104,2,0,0,0,technical,high
14218,0.43,0.53,2,147,3,0,1,0,sales,medium
14219,0.86,0.91,4,147,3,0,0,0,technical,medium
14220,0.78,0.57,4,157,3,0,0,0,accounting,low
14221,0.91,0.5,3,178,2,0,0,0,product_mng,low
14222,0.8,0.58,3,197,3,0,0,0,support,medium
14223,0.9,0.81,4,175,3,0,0,0,management,medium
14224,0.96,0.55,3,225,4,1,0,0,sales,medium
14225,0.82,1.0,4,229,6,0,1,0,hr,medium
14226,0.58,0.64,2,249,2,0,0,0,technical,low
14227,0.95,0.84,3,270,3,1,0,1,sales,medium
14228,0.14,0.75,4,277,5,1,1,0,sales,medium
14229,0.65,0.91,3,207,3,0,0,0,sales,low
14230,0.67,0.54,2,136,2,0,0,0,RandD,medium
14231,0.75,0.76,4,254,4,0,0,0,support,low
14232,0.15,0.81,3,191,5,0,0,0,management,medium
14233,0.44,0.67,5,170,3,1,0,0,marketing,medium
14234,0.82,0.82,3,164,3,0,0,0,technical,high
14235,0.98,0.56,3,157,2,0,0,0,management,low
14236,0.81,0.92,4,268,3,0,0,0,sales,low
14237,0.48,0.46,2,174,3,0,0,0,RandD,low
14238,0.84,0.54,4,160,3,0,0,0,marketing,medium
14239,0.77,0.73,3,224,2,1,0,0,sales,low
14240,0.41,0.56,2,150,3,0,1,0,product_mng,low
14241,0.44,0.45,2,156,3,0,1,0,hr,medium
14242,0.19,0.85,5,249,3,0,0,0,marketing,low
14243,0.57,0.6,3,218,3,0,0,0,sales,low
14244,0.1,0.89,6,280,4,0,1,0,product_mng,medium
14245,0.77,0.92,5,235,5,0,1,0,IT,low
14246,0.59,0.94,4,136,2,0,0,0,sales,medium
14247,0.84,0.84,5,238,5,0,1,0,support,medium
14248,0.85,0.51,3,242,3,0,0,0,hr,medium
14249,0.15,0.56,6,140,5,0,0,0,support,medium
14250,0.59,0.97,5,242,3,0,0,0,product_mng,low
14251,0.38,0.63,2,182,2,0,0,0,product_mng,medium
14252,0.73,0.89,3,139,3,0,0,0,RandD,medium
14253,0.39,0.57,2,131,3,0,1,0,support,medium
14254,0.73,0.77,3,233,3,0,0,0,sales,medium
14255,1.0,0.93,5,231,2,0,0,0,marketing,medium
14256,0.96,0.89,3,163,2,0,0,0,RandD,low
14257,0.54,0.95,4,256,3,0,0,0,support,low
14258,0.51,0.5,5,176,5,0,0,0,support,medium
14259,0.69,0.82,4,137,2,1,0,0,technical,low
14260,0.39,0.49,2,144,3,0,1,0,marketing,medium
14261,0.38,0.56,2,161,3,0,1,0,RandD,medium
14262,0.39,0.52,2,134,3,0,1,0,technical,low
14263,0.99,0.89,3,273,2,0,0,0,sales,medium
14264,0.68,0.78,5,233,3,0,0,0,technical,high
14265,0.98,0.91,4,240,3,0,0,0,technical,low
14266,0.17,0.81,5,280,4,0,0,0,product_mng,medium
14267,0.34,0.52,6,265,6,0,0,0,sales,medium
14268,0.89,0.85,4,201,2,1,0,0,support,low
14269,0.99,0.37,6,219,6,0,0,0,product_mng,low
14270,0.65,0.7,4,157,4,0,0,0,support,medium
14271,0.62,0.85,3,237,3,1,0,0,IT,medium
14272,0.64,0.85,4,265,2,0,0,0,accounting,low
14273,0.93,0.58,4,222,2,0,0,0,RandD,medium
14274,0.59,0.62,3,166,2,0,0,0,sales,low
14275,0.92,0.94,5,248,3,0,0,0,technical,medium
14276,0.4,0.46,2,143,3,0,1,0,hr,medium
14277,0.84,0.87,4,246,6,0,1,0,hr,low
14278,0.36,0.73,2,111,2,0,0,0,sales,low
14279,0.23,0.75,6,220,3,0,0,0,support,medium
14280,0.97,0.78,4,261,2,0,0,0,technical,medium
14281,0.85,0.81,2,223,3,1,0,0,product_mng,low
14282,0.48,0.71,2,140,3,1,0,0,support,low
14283,0.49,0.72,4,246,3,0,0,0,product_mng,low
14284,0.85,0.9,3,245,3,0,0,0,marketing,medium
14285,0.79,0.65,5,215,2,1,0,0,sales,medium
14286,0.79,0.86,5,235,5,0,1,0,support,medium
14287,0.61,0.45,3,114,3,0,0,0,sales,high
14288,0.79,0.94,4,232,5,0,1,0,technical,medium
14289,0.7,0.63,3,155,4,1,0,0,RandD,low
14290,0.57,0.72,4,275,6,0,1,0,technical,medium
14291,0.5,0.53,3,142,3,1,0,0,product_mng,medium
14292,0.61,0.89,3,242,10,0,0,0,sales,high
14293,0.71,0.77,4,142,2,0,0,0,hr,medium
14294,0.69,0.84,3,253,2,0,0,0,technical,medium
14295,0.91,0.92,4,246,5,0,1,0,sales,low
14296,0.44,0.61,5,230,6,0,0,0,marketing,low
14297,0.54,0.96,3,201,3,0,0,0,management,medium
14298,0.88,0.69,3,248,4,0,0,0,RandD,low
14299,0.6,0.77,4,229,2,0,0,0,sales,low
14300,0.77,0.67,3,186,2,0,0,0,technical,low
14301,0.49,0.69,2,147,2,0,0,0,sales,medium
14302,0.87,0.58,4,259,3,0,0,0,marketing,low
14303,0.18,0.97,4,206,3,0,0,0,hr,high
14304,0.66,0.47,7,156,2,0,1,0,management,medium
14305,0.72,0.94,3,258,3,0,0,0,product_mng,medium
14306,0.18,0.54,4,165,3,0,0,0,technical,medium
14307,0.69,0.75,3,253,3,0,0,0,management,high
14308,0.51,0.72,3,148,2,0,0,0,accounting,medium
14309,0.73,0.93,5,162,4,0,1,0,technical,low
14310,0.17,0.56,5,218,4,1,0,0,support,medium
14311,0.92,0.56,5,197,2,1,0,0,product_mng,medium
14312,0.75,0.62,5,144,3,0,0,0,technical,low
14313,0.33,0.65,3,172,10,0,0,1,marketing,high
14314,0.63,0.86,4,169,2,0,0,0,sales,high
14315,0.62,0.7,4,141,4,0,0,0,support,medium
14316,0.92,0.91,3,160,2,0,0,0,marketing,high
14317,0.77,0.71,2,242,2,0,0,0,marketing,medium
14318,0.55,0.9,4,199,3,0,0,0,accounting,low
14319,0.92,0.78,3,194,3,0,0,0,technical,medium
14320,0.27,0.96,3,255,4,0,0,0,sales,low
14321,0.48,0.51,5,286,3,0,0,0,management,low
14322,0.88,0.95,4,234,3,0,0,0,IT,low
14323,0.59,0.56,4,250,2,0,0,0,accounting,medium
14324,0.19,1.0,4,192,4,0,1,0,accounting,low
14325,0.94,0.99,2,273,4,0,0,0,technical,low
14326,0.38,0.42,2,127,4,0,0,0,sales,medium
14327,0.45,0.46,3,179,2,1,0,0,sales,low
14328,0.76,0.75,3,239,2,0,0,0,hr,low
14329,0.45,0.54,2,142,3,0,1,0,hr,medium
14330,0.51,0.52,3,132,3,0,0,0,sales,low
14331,0.56,0.57,2,112,4,0,0,0,management,medium
14332,0.2,0.54,5,162,6,0,0,0,sales,low
14333,0.94,0.86,3,221,3,1,0,0,sales,medium
14334,0.93,0.57,3,141,2,0,0,0,technical,low
14335,0.4,0.46,2,135,3,0,1,0,technical,low
14336,0.63,0.64,3,180,3,0,0,0,accounting,low
14337,0.76,0.68,4,204,3,1,0,0,sales,low
14338,0.1,0.81,7,270,4,0,1,0,RandD,medium
14339,0.42,0.52,2,134,3,0,1,0,sales,low
14340,0.49,0.94,3,144,3,1,0,0,technical,medium
14341,0.73,0.62,5,134,3,0,0,0,IT,high
14342,0.42,0.47,6,174,5,0,0,0,technical,low
14343,0.7,0.6,4,158,3,0,0,0,product_mng,low
14344,0.52,0.69,4,164,2,0,0,0,IT,medium
14345,0.67,0.71,3,190,3,1,0,0,support,medium
14346,0.75,0.59,4,199,2,0,0,0,RandD,low
14347,0.56,0.64,3,260,3,0,0,0,RandD,medium
14348,0.89,0.74,5,220,3,0,0,0,IT,medium
14349,0.5,0.85,4,272,2,0,0,0,support,medium
14350,0.83,0.81,4,209,4,0,0,0,IT,medium
14351,0.78,0.96,4,241,5,0,1,0,technical,low
14352,0.81,0.97,3,247,3,0,0,0,support,medium
14353,0.7,0.56,4,214,3,0,0,1,management,medium
14354,0.38,0.55,2,148,3,0,1,0,support,low
14355,0.67,0.61,3,202,2,0,0,0,technical,medium
14356,0.76,0.85,3,192,3,0,0,0,marketing,low
14357,0.81,0.79,4,177,2,0,0,0,hr,high
14358,0.92,0.67,4,161,4,1,0,0,marketing,low
14359,0.98,0.77,3,191,2,0,0,0,sales,medium
14360,0.5,0.9,4,171,2,0,0,0,hr,low
14361,0.39,0.56,2,147,3,0,1,0,sales,medium
14362,0.51,0.8,5,268,3,0,0,0,RandD,medium
14363,0.1,0.86,6,278,4,0,1,0,technical,high
14364,0.69,0.54,3,164,7,0,0,0,sales,medium
14365,0.8,0.54,5,261,2,0,0,0,sales,medium
14366,0.83,0.61,5,257,2,0,0,0,hr,low
14367,0.97,0.66,5,234,6,0,0,0,technical,low
14368,0.77,0.74,6,247,3,0,0,0,management,low
14369,0.91,0.61,3,262,3,0,0,0,technical,low
14370,0.48,0.89,4,145,3,0,0,0,sales,low
14371,0.7,0.55,4,227,3,0,0,0,sales,medium
14372,0.82,0.59,3,178,2,0,0,0,IT,medium
14373,0.27,0.48,4,185,2,0,0,0,support,low
14374,0.89,0.89,5,179,2,0,0,0,technical,low
14375,0.89,0.95,2,181,5,0,1,0,technical,medium
14376,0.69,0.94,5,259,2,0,0,0,IT,medium
14377,0.1,0.9,7,281,4,0,1,0,sales,low
14378,0.27,0.56,3,301,3,0,1,0,support,low
14379,0.67,0.94,2,192,3,0,0,0,product_mng,low
14380,0.87,0.74,4,265,4,0,0,0,marketing,medium
14381,0.94,0.74,4,224,5,0,0,0,sales,low
14382,0.98,0.73,2,237,3,0,0,0,sales,medium
14383,0.91,0.48,3,224,3,0,0,0,technical,medium
14384,0.64,0.9,6,143,5,0,0,0,support,high
14385,0.46,0.45,2,172,2,1,0,0,management,low
14386,0.78,0.9,5,158,3,0,0,0,sales,low
14387,0.11,0.8,6,285,4,0,1,0,accounting,medium
14388,0.19,0.83,3,225,4,0,0,0,sales,low
14389,0.5,0.7,3,188,2,0,0,0,sales,low
14390,0.63,0.98,4,187,3,0,0,0,management,high
14391,0.45,0.37,6,226,2,0,0,0,technical,low
14392,0.39,0.57,2,133,3,0,1,0,technical,medium
14393,0.72,0.6,3,265,2,1,0,0,sales,high
14394,0.73,0.9,5,184,3,0,0,0,IT,low
14395,0.95,0.94,2,269,4,1,0,0,sales,low
14396,0.38,0.56,2,156,3,0,1,0,technical,low
14397,0.39,0.49,2,127,3,0,1,0,IT,medium
14398,0.78,0.84,4,173,3,0,0,0,support,low
14399,0.51,0.85,2,248,4,0,0,0,IT,high
14400,0.62,0.51,5,134,3,0,0,0,sales,high
14401,0.16,0.51,3,262,6,0,0,0,sales,low
14402,0.85,0.92,3,188,4,0,0,0,technical,medium
14403,0.96,0.49,5,137,3,0,0,0,hr,medium
14404,0.78,0.53,3,156,3,0,0,0,product_mng,low
14405,0.17,0.64,6,205,5,1,0,0,sales,medium
14406,0.57,0.7,3,172,3,0,0,0,technical,low
14407,0.84,0.88,3,194,3,0,0,0,RandD,low
14408,0.81,0.84,4,143,2,0,0,0,technical,medium
14409,0.78,0.91,3,132,2,0,0,0,sales,medium
14410,0.6,0.5,3,274,3,0,0,0,support,medium
14411,0.78,1.0,3,139,3,0,0,0,support,low
14412,0.09,0.94,6,308,4,0,1,0,technical,low
14413,0.8,0.53,3,245,3,0,0,0,sales,medium
14414,0.42,0.46,2,141,3,0,1,0,marketing,medium
14415,0.87,0.91,4,228,5,0,1,0,sales,low
14416,0.52,1.0,4,148,3,0,0,0,RandD,medium
14417,0.54,0.63,4,140,3,0,0,0,sales,medium
14418,0.14,0.77,4,166,5,0,0,0,sales,low
14419,0.7,0.85,4,142,2,0,0,0,support,low
14420,0.92,0.9,4,179,3,0,0,0,hr,low
14421,0.9,0.81,5,264,5,0,1,0,IT,medium
14422,0.91,0.84,5,265,5,0,1,0,technical,medium
14423,0.1,0.83,6,295,4,0,1,0,product_mng,medium
14424,0.67,0.77,3,157,3,0,0,0,RandD,medium
14425,0.94,0.62,4,191,3,0,0,0,support,low
14426,0.48,0.77,6,274,6,0,0,0,product_mng,medium
14427,0.83,0.77,3,171,3,0,0,0,sales,low
14428,0.54,0.94,4,267,4,0,0,0,support,low
14429,0.59,0.54,4,178,2,0,0,0,support,medium
14430,0.91,0.95,5,241,5,0,1,0,sales,medium
14431,0.92,0.76,4,258,2,0,0,0,hr,medium
14432,0.85,0.85,5,267,5,0,1,0,support,medium
14433,0.7,0.98,4,176,5,0,0,0,technical,low
14434,0.87,0.97,4,243,3,0,0,0,IT,high
14435,0.67,0.54,5,157,2,0,0,0,RandD,medium
14436,0.99,0.6,4,209,8,1,0,0,IT,medium
14437,0.96,0.55,5,211,2,0,0,0,sales,low
14438,0.44,0.46,2,153,3,0,1,0,hr,low
14439,0.4,0.49,2,144,3,0,1,0,support,low
14440,0.34,0.63,5,248,3,0,0,0,sales,low
14441,0.31,0.63,4,104,7,1,0,0,sales,medium
14442,0.49,0.76,4,202,3,0,0,0,management,low
14443,0.66,0.81,2,201,3,0,0,0,IT,medium
14444,0.87,0.83,4,265,6,0,1,0,sales,low
14445,0.17,0.59,5,250,5,0,0,0,marketing,low
14446,0.99,0.97,4,211,2,0,0,1,marketing,low
14447,0.86,0.9,5,180,4,0,0,0,product_mng,medium
14448,0.45,0.5,2,157,3,0,1,0,marketing,medium
14449,0.87,0.92,4,263,3,0,0,0,management,medium
14450,0.83,0.94,4,267,5,0,1,0,sales,medium
14451,0.81,0.92,3,251,3,1,0,0,support,medium
14452,0.68,0.83,3,133,3,0,0,0,hr,low
14453,0.59,0.63,4,153,3,1,0,0,sales,low
14454,0.62,0.68,5,265,3,0,0,0,hr,medium
14455,0.21,0.39,6,132,5,0,0,0,accounting,medium
14456,0.44,0.53,3,132,3,1,0,0,technical,low
14457,0.82,0.99,4,263,6,0,1,0,technical,medium
14458,0.31,0.84,7,133,5,0,1,0,technical,low
14459,0.66,0.94,4,176,2,1,0,0,technical,low
14460,0.75,0.77,4,204,2,0,0,0,support,low
14461,0.79,0.73,2,147,2,0,0,0,technical,medium
14462,0.48,0.61,3,223,3,1,0,0,support,medium
14463,0.1,0.94,6,255,4,0,1,0,technical,low
14464,0.41,0.46,2,156,3,1,1,0,sales,low
14465,0.67,0.73,4,251,3,0,0,0,support,high
14466,0.77,0.83,6,271,3,0,0,0,support,low
14467,0.51,0.61,4,251,2,1,0,0,support,low
14468,0.75,0.55,5,281,3,1,0,0,sales,low
14469,0.45,0.69,5,193,3,0,0,0,sales,low
14470,0.36,0.51,2,155,3,0,1,0,IT,low
14471,0.84,0.69,4,149,3,0,0,0,marketing,medium
14472,0.74,0.95,3,157,4,0,0,0,technical,medium
14473,0.38,0.52,2,154,3,0,1,0,sales,medium
14474,0.86,0.92,5,252,5,0,1,0,RandD,low
14475,0.4,0.49,2,135,3,0,1,0,sales,low
14476,0.62,0.71,4,268,3,0,0,0,technical,low
14477,0.9,0.92,5,245,5,0,1,0,sales,low
14478,0.66,0.59,4,179,3,0,0,0,technical,low
14479,0.48,0.7,3,251,3,0,0,0,IT,low
14480,0.59,0.5,3,199,2,0,0,0,technical,high
14481,0.8,1.0,3,177,2,0,0,0,technical,medium
14482,0.94,0.59,3,151,2,0,0,0,sales,low
14483,0.86,0.95,4,270,5,0,1,0,support,low
14484,0.42,0.49,2,145,3,0,1,0,sales,medium
14485,0.5,0.81,3,170,2,0,0,0,sales,low
14486,0.55,0.82,2,197,4,0,0,0,technical,low
14487,0.94,0.55,5,231,2,0,0,0,sales,medium
14488,0.73,0.72,3,166,3,0,0,0,technical,medium
14489,0.38,0.51,2,159,3,0,1,0,sales,low
14490,0.51,0.79,4,134,3,0,1,0,technical,low
14491,0.59,0.62,3,166,2,0,0,0,sales,low
14492,0.24,0.71,3,187,5,0,0,0,IT,low
14493,0.84,0.89,4,245,5,1,1,0,support,medium
14494,0.95,0.52,5,222,2,0,0,0,sales,low
14495,0.39,0.75,5,286,5,0,0,0,IT,low
14496,0.31,0.61,4,97,2,0,0,0,support,low
14497,0.97,0.4,4,258,4,1,0,0,technical,medium
14498,0.98,0.5,4,207,3,0,0,0,marketing,low
14499,0.66,0.99,3,183,2,0,0,0,technical,medium
14500,0.66,0.72,4,223,4,0,0,0,IT,low
14501,0.41,0.54,2,152,3,0,1,0,sales,medium
14502,0.48,0.6,2,121,5,0,0,0,hr,low
14503,0.2,0.94,6,191,5,0,0,0,support,low
14504,0.78,0.54,4,102,3,0,0,0,sales,low
14505,0.52,0.64,4,268,3,0,0,0,marketing,low
14506,0.6,0.77,4,163,3,1,0,0,marketing,low
14507,0.69,0.88,3,164,10,0,0,0,management,medium
14508,0.53,0.49,3,158,3,0,0,0,sales,medium
14509,0.43,0.48,2,153,3,0,1,0,accounting,low
14510,0.48,0.57,4,270,4,0,1,0,technical,low
14511,0.42,0.89,6,188,5,1,0,0,sales,low
14512,0.59,0.59,4,244,3,0,0,0,support,medium
14513,0.77,0.67,4,225,4,0,0,0,hr,low
14514,0.4,0.46,2,127,3,0,1,0,technical,low
14515,0.76,0.85,4,190,3,0,0,0,sales,medium
14516,0.73,0.93,5,167,3,0,0,0,hr,low
14517,0.8,0.87,4,209,3,0,0,0,product_mng,low
14518,0.17,0.73,4,188,5,0,0,0,technical,low
14519,0.5,0.68,4,161,3,0,0,0,sales,medium
14520,0.8,0.81,5,200,3,0,0,0,hr,low
14521,0.72,0.58,3,198,2,0,0,0,marketing,low
14522,0.11,0.85,6,305,4,0,1,0,accounting,medium
14523,0.66,0.96,4,103,2,0,0,0,technical,low
14524,0.62,0.63,5,153,6,0,0,0,technical,medium
14525,0.87,0.93,4,268,2,0,0,0,sales,low
14526,0.63,0.77,5,210,3,0,0,0,RandD,medium
14527,0.82,0.82,4,249,5,0,1,0,hr,low
14528,0.63,0.7,5,177,2,1,0,0,sales,medium
14529,0.1,0.95,6,244,5,0,1,0,IT,medium
14530,0.32,0.95,5,172,2,0,1,0,sales,low
14531,0.64,0.66,5,266,3,0,0,0,technical,low
14532,0.98,0.68,3,203,3,0,0,0,hr,medium
14533,0.83,0.82,4,243,5,0,1,0,sales,medium
14534,0.49,0.99,4,258,3,1,0,0,sales,low
14535,0.1,0.9,6,301,5,0,1,0,technical,low
14536,0.88,0.66,4,271,3,1,0,0,IT,medium
14537,0.54,0.71,3,145,3,1,0,0,sales,medium
14538,0.39,0.54,2,154,3,0,1,0,marketing,low
14539,0.95,0.38,2,103,3,0,0,0,sales,low
14540,0.74,0.69,4,244,2,0,0,0,sales,low
14541,0.85,0.92,4,275,5,0,1,0,support,medium
14542,0.65,0.9,6,217,4,1,0,1,RandD,medium
14543,0.84,0.8,4,236,3,0,0,0,marketing,low
14544,0.55,0.72,5,232,4,0,0,0,sales,low
14545,0.36,0.5,2,132,3,0,1,0,technical,low
14546,0.77,0.86,5,282,4,0,0,0,sales,low
14547,0.97,0.55,4,166,3,1,0,0,accounting,high
14548,0.7,0.89,3,183,5,0,1,0,support,low
14549,0.76,0.97,3,271,3,0,0,0,sales,low
14550,0.68,0.97,5,207,4,1,0,0,RandD,low
14551,0.55,0.81,3,239,8,0,0,0,accounting,high
14552,0.91,0.56,4,270,2,0,0,0,marketing,medium
14553,0.1,0.97,6,247,4,0,1,0,management,medium
14554,0.39,0.57,2,132,3,0,0,0,support,low
14555,0.93,0.76,3,244,3,0,0,0,support,low
14556,0.1,0.68,3,179,3,0,1,0,IT,medium
14557,0.63,0.64,3,174,2,0,0,0,accounting,medium
14558,0.89,0.65,3,210,3,0,0,0,marketing,low
14559,0.71,0.66,5,187,2,0,0,0,sales,medium
14560,0.42,0.5,2,128,3,0,1,0,accounting,high
14561,0.21,0.82,4,207,5,0,0,0,technical,high
14562,0.66,0.72,5,152,3,1,0,0,sales,low
14563,0.88,1.0,5,219,6,1,1,0,technical,low
14564,0.39,0.99,6,235,6,0,0,0,technical,medium
14565,0.57,0.95,3,274,4,0,0,0,sales,low
14566,0.31,0.7,3,132,3,0,0,0,product_mng,low
14567,0.35,0.8,3,137,5,0,0,0,hr,low
14568,0.49,0.98,3,267,3,1,0,0,sales,medium
14569,0.49,0.71,4,178,8,0,0,0,IT,medium
14570,1.0,0.72,5,194,7,1,0,0,sales,medium
14571,0.78,0.4,6,174,3,0,0,0,technical,medium
14572,0.74,0.54,3,175,3,1,0,0,IT,high
14573,0.65,0.68,3,268,2,1,0,0,technical,low
14574,0.66,0.56,5,202,3,0,0,0,support,medium
14575,0.23,0.64,5,150,5,0,0,0,hr,medium
14576,0.89,0.95,4,275,5,0,1,0,technical,medium
14577,0.96,0.85,5,211,4,0,0,0,support,low
14578,0.46,0.46,2,154,3,0,1,0,accounting,medium
14579,0.4,0.57,2,160,3,0,1,0,accounting,low
14580,0.78,0.72,3,223,4,0,0,0,IT,low
14581,1.0,0.84,3,185,3,0,0,0,product_mng,medium
14582,0.31,0.54,5,132,5,0,1,0,sales,low
14583,0.52,0.78,4,237,3,0,0,0,marketing,low
14584,0.24,0.74,6,106,5,0,0,0,technical,low
14585,0.54,0.73,3,157,3,0,0,0,RandD,low
14586,0.25,0.98,6,287,5,1,0,0,sales,low
14587,0.68,1.0,3,205,4,0,0,0,accounting,low
14588,0.43,0.52,2,158,3,0,1,0,sales,medium
14589,0.44,0.37,2,219,2,0,0,0,technical,low
14590,0.88,0.87,4,235,6,0,1,0,management,low
14591,0.19,0.61,3,272,4,0,0,0,sales,low
14592,0.5,0.64,4,213,4,0,0,0,support,low
14593,0.93,0.88,4,177,3,0,0,0,technical,low
14594,0.6,0.73,3,191,5,1,0,0,technical,low
14595,1.0,0.92,5,161,3,1,0,0,support,low
14596,0.83,0.55,3,257,2,0,0,0,marketing,low
14597,0.53,0.91,5,181,3,0,0,0,sales,low
14598,0.94,0.76,4,231,3,1,0,0,RandD,high
